[BrainBitSignalData(PackNum=169, Marker=0, O1=-0.012262737524735952, O2=0.3985954271272918, T3=-0.011650478029706984, T4=0.3254649405145078), BrainBitSignalData(PackNum=169, Marker=0, O1=0.0002368929261140119, O2=0.3860954152063515, T3=0.0008491524211429798, T4=0.31296492859356745)]
[BrainBitSignalData(PackNum=170, Marker=0, O1=0.02191965286221777, O2=0.16881768113868822, T3=0.049319505042557756, T4=0.13798612402546312), BrainBitSignalData(PackNum=170, Marker=0, O1=0.009419640941277448, O2=0.18131731158953818, T3=0.03681949312161743, T4=0.1504857544763131)]
[BrainBitSignalData(PackNum=171, Marker=0, O1=-0.025496316429439954, O2=0.4, T3=-0.02570841379968052, T4=0.3607528312233269), BrainBitSignalData(PackNum=171, Marker=0, O1=-0.012996685978589991, O2=0.38749998807905967, T3=-0.013208783348830556, T4=0.3482528193023866)]
[BrainBitSignalData(PackNum=172, Marker=0, O1=0.03540767231719238, O2=0.12519314307512577, T3=0.06275144839424934, T4=0.10140352382995971), BrainBitSignalData(PackNum=172, Marker=0, O1=0.022907660396252055, O2=0.13769277352597573, T3=0.050251436473309014, T4=0.11390315428080967)]
[BrainBitSignalData(PackNum=173, Marker=0, O1=-0.036547123477099874, O2=0.4, T3=-0.037051426936556754, T4=0.38886908423336436), BrainBitSignalData(PackNum=173, Marker=0, O1=-0.02404749302624991, O2=0.38749998807905967, T3=-0.02455179648570679, T4=0.376369072312424)]
[BrainBitSignalData(PackNum=174, Marker=0, O1=0.04608502014638915, O2=0.09285363469470471, T3=0.07184416946808765, T4=0.07393119233245118), BrainBitSignalData(PackNum=174, Marker=0, O1=0.033585008225448826, O2=0.10535326514555468, T3=0.05934415754714732, T4=0.08643082278330115)]
[BrainBitSignalData(PackNum=175, Marker=0, O1=-0.04453129246834991, O2=0.4, T3=-0.044758267172114535, T4=0.4), BrainBitSignalData(PackNum=175, Marker=0, O1=-0.03203166201749994, O2=0.38749998807905967, T3=-0.032258636721264576, T4=0.38749998807905967)]
[BrainBitSignalData(PackNum=176, Marker=0, O1=0.053204014972701046, O2=0.0749771833202203, T3=0.07730300646114965, T4=0.05796170993968004), BrainBitSignalData(PackNum=176, Marker=0, O1=0.04070400305176072, O2=0.08747681377107026, T3=0.06480299454020934, T4=0.07046134039053001)]
[BrainBitSignalData(PackNum=177, Marker=0, O1=-0.049758195646472596, O2=0.4, T3=-0.0491413585103593, T4=0.4), BrainBitSignalData(PackNum=177, Marker=0, O1=-0.03725856519562263, O2=0.38749998807905967, T3=-0.03664172805950933, T4=0.38749998807905967)]
[BrainBitSignalData(PackNum=178, Marker=0, O1=0.05750737906206042, O2=0.07394339937534272, T3=0.07902992156021267, T4=0.05543256324058842), BrainBitSignalData(PackNum=178, Marker=0, O1=0.045007367141120094, O2=0.08644302982619269, T3=0.06652990963927234, T4=0.06793219369143838)]
[BrainBitSignalData(PackNum=179, Marker=0, O1=-0.05198407362372744, O2=0.4, T3=-0.04995503421309873, T4=0.4), BrainBitSignalData(PackNum=179, Marker=0, O1=-0.03948444317287748, O2=0.38749998807905967, T3=-0.03745540376224877, T4=0.38749998807905967)]
[BrainBitSignalData(PackNum=180, Marker=0, O1=0.05854879240874521, O2=0.08779000071525642, T3=0.07697074601244547, T4=0.06441847268912572), BrainBitSignalData(PackNum=180, Marker=0, O1=0.04604878048780488, O2=0.10028963116610638, T3=0.06447073409150514, T4=0.07691810313997569)]
[BrainBitSignalData(PackNum=181, Marker=0, O1=-0.05134015211119853, O2=0.4, T3=-0.047198149870061754, T4=0.4), BrainBitSignalData(PackNum=181, Marker=0, O1=-0.03884052166034857, O2=0.39853515485301483, T3=-0.03469851941921179, T4=0.38749998807905967)]
[BrainBitSignalData(PackNum=182, Marker=0, O1=0.056228691319171256, O2=0.11515857234818683, T3=0.0713627542140524, T4=0.08429459027728108), BrainBitSignalData(PackNum=182, Marker=0, O1=0.043728679398230934, O2=0.12765820279903678, T3=0.05886274229311208, T4=0.09679422072813104)]
[BrainBitSignalData(PackNum=183, Marker=0, O1=-0.04779629497174737, O2=0.4, T3=-0.04069904394058604, T4=0.38547857807023816), BrainBitSignalData(PackNum=183, Marker=0, O1=-0.03529666452089741, O2=0.4, T3=-0.02819941348973607, T4=0.37297856614929786)]
[BrainBitSignalData(PackNum=184, Marker=0, O1=0.05044713062966407, O2=0.1552133133061536, T3=0.06233068688458146, T4=0.115100588894452), BrainBitSignalData(PackNum=184, Marker=0, O1=0.03794711870872375, O2=0.14271330138521326, T3=0.062145292420666146, T4=0.10260057697351167)]
[BrainBitSignalData(PackNum=185, Marker=0, O1=-0.04135097632501252, O2=0.4, T3=-0.030398207090575304, T4=0.3554385713945116), BrainBitSignalData(PackNum=185, Marker=0, O1=-0.036096988770474216, O2=0.4, T3=-0.03642467157809408, T4=0.3679382018453616)]
[BrainBitSignalData(PackNum=186, Marker=0, O1=0.04204830365019193, O2=0.2034074815821472, T3=0.0508839138831271, T4=0.15342040388145817), BrainBitSignalData(PackNum=186, Marker=0, O1=0.04572453091099826, O2=0.1909074696612069, T3=0.06338354433397707, T4=0.14092039196051784)]
[BrainBitSignalData(PackNum=187, Marker=0, O1=-0.03211100779629497, O2=0.3756831890899554, T3=-0.016803757480390053, T4=0.31761085282407076), BrainBitSignalData(PackNum=187, Marker=0, O1=-0.04374203085139356, O2=0.3881828195408054, T3=-0.02930376940133038, T4=0.3301104832749207)]
[BrainBitSignalData(PackNum=188, Marker=0, O1=0.030080442505304818, O2=0.255535750900031, T3=0.03612063991607658, T4=0.1961893045323415), BrainBitSignalData(PackNum=188, Marker=0, O1=0.042580072956154784, O2=0.24303573897909067, T3=0.048620270366926545, T4=0.18368929261140118)]
[BrainBitSignalData(PackNum=189, Marker=0, O1=-0.020285053525022054, O2=0.32762863886703386, T3=-0.0007144934792456429, T4=0.2740839711036407), BrainBitSignalData(PackNum=189, Marker=0, O1=-0.03278506544596238, O2=0.3401282693178838, T3=-0.013214505400185967, T4=0.28658360155449064)]
[BrainBitSignalData(PackNum=190, Marker=0, O1=0.01609346017213838, O2=0.3075121951219512, T3=0.01969530076532437, T4=0.24075149607801064), BrainBitSignalData(PackNum=190, Marker=0, O1=0.028593090622988343, O2=0.2950121832010109, T3=0.03219493121617433, T4=0.2282514841570703)]
[BrainBitSignalData(PackNum=191, Marker=0, O1=-0.006536871468421429, O2=0.27416903893379113, T3=0.016552750160932696, T4=0.22745497460839711), BrainBitSignalData(PackNum=191, Marker=0, O1=-0.019036883389361752, O2=0.2866686693846411, T3=0.004052738239992371, T4=0.23995460505924707)]
[BrainBitSignalData(PackNum=192, Marker=0, O1=0.0013607038123167156, O2=0.35622439978065473, T3=0.003009799012946141, T4=0.2847891662494338), BrainBitSignalData(PackNum=192, Marker=0, O1=0.01386033426316668, O2=0.3437243878597144, T3=0.015509429463796104, T4=0.27228915432849343)]
[BrainBitSignalData(PackNum=193, Marker=0, O1=0.007579047755286937, O2=0.21969434709009847, T3=0.03239901771451732, T4=0.18088625038743056), BrainBitSignalData(PackNum=193, Marker=0, O1=-0.004920964165653387, O2=0.23219397754094845, T3=0.019899005793576997, T4=0.19338588083828054)]
[BrainBitSignalData(PackNum=194, Marker=0, O1=-0.013151562835276447, O2=0.39846305700593665, T3=-0.012612164127506377, T4=0.3252909901533033), BrainBitSignalData(PackNum=194, Marker=0, O1=-0.0006519323844264836, O2=0.3859630450849963, T3=-0.00011253367665641466, T4=0.31279097823236296)]
[BrainBitSignalData(PackNum=195, Marker=0, O1=0.020614643683093722, O2=0.16841523019335766, T3=0.04800495911117469, T4=0.13766378179910832), BrainBitSignalData(PackNum=195, Marker=0, O1=0.008114631762153398, O2=0.18091486064420761, T3=0.035504947190234365, T4=0.15016341224995827)]
[BrainBitSignalData(PackNum=196, Marker=0, O1=-0.026296640679016763, O2=0.4, T3=-0.026371408816727466, T4=0.36023937248170135), BrainBitSignalData(PackNum=196, Marker=0, O1=-0.013797010228166798, O2=0.38749998807905967, T3=-0.013871778365877501, T4=0.34773936056076105)]
[BrainBitSignalData(PackNum=197, Marker=0, O1=0.03387645137448442, O2=0.1258717783658775, T3=0.061333905538468875, T4=0.1020592709152898), BrainBitSignalData(PackNum=197, Marker=0, O1=0.021376439453544095, O2=0.13837140881672746, T3=0.04883389361752855, T4=0.11455890136613976)]
[BrainBitSignalData(PackNum=198, Marker=0, O1=-0.037039219893665216, O2=0.4, T3=-0.03739398707770069, T4=0.38840483513339535), BrainBitSignalData(PackNum=198, Marker=0, O1=-0.02453958944281525, O2=0.38749998807905967, T3=-0.024894356626850727, T4=0.375904823212455)]
[BrainBitSignalData(PackNum=199, Marker=0, O1=0.04522518656271607, O2=0.09306916529575854, T3=0.07140242710344992, T4=0.07415892997639655), BrainBitSignalData(PackNum=199, Marker=0, O1=0.032725174641775746, O2=0.10556879574660849, T3=0.0589024151825096, T4=0.0866585604272465)]
[BrainBitSignalData(PackNum=200, Marker=0, O1=-0.04485859380587941, O2=0.4, T3=-0.04503483298762607, T4=0.4), BrainBitSignalData(PackNum=200, Marker=0, O1=-0.03235896335502945, O2=0.38749998807905967, T3=-0.0325352025367761, T4=0.38749998807905967)]
[BrainBitSignalData(PackNum=201, Marker=0, O1=0.053458455522971654, O2=0.07465789285458838, T3=0.0776066566530768, T4=0.05761876832844575), BrainBitSignalData(PackNum=201, Marker=0, O1=0.04095844360203133, O2=0.08715752330543834, T3=0.06510664473213647, T4=0.07011839877929571)]
[BrainBitSignalData(PackNum=202, Marker=0, O1=-0.04984250053644232, O2=0.4, T3=-0.04926648069999762, T4=0.4), BrainBitSignalData(PackNum=202, Marker=0, O1=-0.03734287008559235, O2=0.38749998807905967, T3=-0.03676685024914765, T4=0.38749998807905967)]
[BrainBitSignalData(PackNum=203, Marker=0, O1=0.05816350761748087, O2=0.07295348449085665, T3=0.07968490570536205, T4=0.054480795365138404), BrainBitSignalData(PackNum=203, Marker=0, O1=0.045663495696540546, O2=0.0854531149417066, T3=0.06718489378442172, T4=0.06698042581598837)]
[BrainBitSignalData(PackNum=204, Marker=0, O1=-0.0514938845576139, O2=0.4, T3=-0.04952206566053931, T4=0.4), BrainBitSignalData(PackNum=204, Marker=0, O1=-0.038994254106763944, O2=0.38749998807905967, T3=-0.03702243520968934, T4=0.38749998807905967)]
[BrainBitSignalData(PackNum=205, Marker=0, O1=0.05918851775028015, O2=0.08717354504923348, T3=0.07760246048208283, T4=0.0638718260496388), BrainBitSignalData(PackNum=205, Marker=0, O1=0.04668850582933982, O2=0.09967317550008345, T3=0.0651024485611425, T4=0.07637145650048877)]
[BrainBitSignalData(PackNum=206, Marker=0, O1=-0.0505867486827361, O2=0.4, T3=-0.046466490236749876, T4=0.4), BrainBitSignalData(PackNum=206, Marker=0, O1=-0.03808711823188613, O2=0.397943113272775, T3=-0.03396685978589991, T4=0.38749998807905967)]
[BrainBitSignalData(PackNum=207, Marker=0, O1=0.056944329208687985, O2=0.11550494719023437, T3=0.07211272441170159, T4=0.08466576067520207), BrainBitSignalData(PackNum=207, Marker=0, O1=0.044444317287747656, O2=0.12800457764108433, T3=0.05961271249076127, T4=0.09716539112605202)]
[BrainBitSignalData(PackNum=208, Marker=0, O1=-0.04698719691009227, O2=0.4, T3=-0.03983119948501538, T4=0.38478430250578166), BrainBitSignalData(PackNum=208, Marker=0, O1=-0.03448756645924231, O2=0.4, T3=-0.027331569034165417, T4=0.37228429058484136)]
[BrainBitSignalData(PackNum=209, Marker=0, O1=0.05122647402427104, O2=0.1553597978208521, T3=0.06301199246596571, T4=0.11524516605869871), BrainBitSignalData(PackNum=209, Marker=0, O1=0.038726462103330715, O2=0.1428597858999118, T3=0.06250883341677992, T4=0.1027451541377584)]
[BrainBitSignalData(PackNum=210, Marker=0, O1=-0.040739479770164275, O2=0.4, T3=-0.029684476551510384, T4=0.3548930691652958), BrainBitSignalData(PackNum=210, Marker=0, O1=-0.036595951648666046, O2=0.4, T3=-0.03707965572324345, T4=0.36739269961614573)]
[BrainBitSignalData(PackNum=211, Marker=0, O1=0.04179767780082493, O2=0.20336246811148465, T3=0.050400591278640064, T4=0.1533307584102234), BrainBitSignalData(PackNum=211, Marker=0, O1=0.045799680518799325, O2=0.19086245619054432, T3=0.06290022172949003, T4=0.14083074648928307)]
[BrainBitSignalData(PackNum=212, Marker=0, O1=-0.03220294208807191, O2=0.37546422525808837, T3=-0.017715852466442552, T4=0.31742088071907115), BrainBitSignalData(PackNum=212, Marker=0, O1=-0.04458584269127149, O2=0.3879638557089383, T3=-0.030215864387382878, T4=0.3299205111699211)]
[BrainBitSignalData(PackNum=213, Marker=0, O1=0.029506330019311924, O2=0.25527101065732066, T3=0.03542293112080681, T4=0.1959623298285769), BrainBitSignalData(PackNum=213, Marker=0, O1=0.04200596047016189, O2=0.24277099873638033, T3=0.04792256157165677, T4=0.18346231790763656)]
[BrainBitSignalData(PackNum=214, Marker=0, O1=-0.021454259351977683, O2=0.32752945664354005, T3=-0.001824952912285721, T4=0.27394549746083974), BrainBitSignalData(PackNum=214, Marker=0, O1=-0.03395427127291801, O2=0.34002908709439, T3=-0.014324964833226045, T4=0.2864451279116897)]
[BrainBitSignalData(PackNum=215, Marker=0, O1=0.015279402999308586, O2=0.30738974322294543, T3=0.018987292277614858, T4=0.24053482106668575), BrainBitSignalData(PackNum=215, Marker=0, O1=0.02777903345015855, O2=0.29488973130200513, T3=0.031486922728464824, T4=0.22803480914574542)]
[BrainBitSignalData(PackNum=216, Marker=0, O1=-0.007633597978208521, O2=0.27498652933743417, T3=0.015530028848675584, T4=0.2280554085306249), BrainBitSignalData(PackNum=216, Marker=0, O1=-0.020133609899148846, O2=0.2874861597882841, T3=0.0030300169277352597, T4=0.24055503898147487)]
[BrainBitSignalData(PackNum=217, Marker=0, O1=0.0005592351524688268, O2=0.35607219321460076, T3=0.002493288510597716, T4=0.28451717807500654), BrainBitSignalData(PackNum=217, Marker=0, O1=0.01305886560331879, O2=0.34357218129366046, T3=0.01499291896144768, T4=0.27201716615406624)]
[BrainBitSignalData(PackNum=218, Marker=0, O1=0.007005316739384403, O2=0.21964208568771906, T3=0.03279307631785995, T4=0.18075006556517179), BrainBitSignalData(PackNum=218, Marker=0, O1=-0.005494695181555921, O2=0.23214171613856902, T3=0.02029306439691963, T4=0.19324969601602174)]
[BrainBitSignalData(PackNum=219, Marker=0, O1=-0.013810361681329424, O2=0.3980651837016904, T3=-0.01314774813437284, T4=0.3245875593066781), BrainBitSignalData(PackNum=219, Marker=0, O1=-0.0013107312304794603, O2=0.38556517178075006, T3=-0.0006481176835228763, T4=0.3120875473857378)]
[BrainBitSignalData(PackNum=220, Marker=0, O1=0.02146227022387526, O2=0.16787010943423217, T3=0.04876408459099254, T4=0.13709691724483228), BrainBitSignalData(PackNum=220, Marker=0, O1=0.008962258302934937, O2=0.18036973988508215, T3=0.036264072670052216, T4=0.14959654769568223)]
[BrainBitSignalData(PackNum=221, Marker=0, O1=-0.02678797415540138, O2=0.4, T3=-0.026863505233292805, T4=0.35915523448489617), BrainBitSignalData(PackNum=221, Marker=0, O1=-0.014288343704551416, O2=0.38749998807905967, T3=-0.01436387478244284, T4=0.34665522256395587)]
[BrainBitSignalData(PackNum=222, Marker=0, O1=0.03456271606704337, O2=0.1243623012183201, T3=0.06192022506735331, T4=0.10066614214529242), BrainBitSignalData(PackNum=222, Marker=0, O1=0.022062704146103045, O2=0.13686193166917007, T3=0.04942021314641299, T4=0.11316577259614238)]
[BrainBitSignalData(PackNum=223, Marker=0, O1=-0.03595737071740219, O2=0.4, T3=-0.036336933457311114, T4=0.3869094723791813), BrainBitSignalData(PackNum=223, Marker=0, O1=-0.023457740266552226, O2=0.38749998807905967, T3=-0.02383730300646115, T4=0.374409460458241)]
[BrainBitSignalData(PackNum=224, Marker=0, O1=0.04550137090813724, O2=0.09251145602365114, T3=0.07164618649119042, T4=0.07368285530362635), BrainBitSignalData(PackNum=224, Marker=0, O1=0.03300135898719691, O2=0.10501108647450111, T3=0.0591461745702501, T4=0.08618248575447632)]
[BrainBitSignalData(PackNum=225, Marker=0, O1=-0.04367412917530935, O2=0.4, T3=-0.04390415563979687, T4=0.4), BrainBitSignalData(PackNum=225, Marker=0, O1=-0.031174498724459387, O2=0.38749998807905967, T3=-0.0314045251889469, T4=0.38749998807905967)]
[BrainBitSignalData(PackNum=226, Marker=0, O1=0.053678563765109794, O2=0.07488753784898552, T3=0.07782562048494386, T4=0.057909830007390986), BrainBitSignalData(PackNum=226, Marker=0, O1=0.04117855184416947, O2=0.08738716829983549, T3=0.06532560856400353, T4=0.07040946045824095)]
[BrainBitSignalData(PackNum=227, Marker=0, O1=-0.048899887943160955, O2=0.4, T3=-0.04837422215864388, T4=0.4), BrainBitSignalData(PackNum=227, Marker=0, O1=-0.036400257492310996, O2=0.38749998807905967, T3=-0.03587459170779391, T4=0.38749998807905967)]
[BrainBitSignalData(PackNum=228, Marker=0, O1=0.05855337004982953, O2=0.07315718951910927, T3=0.07989242543451827, T4=0.05475583530028849), BrainBitSignalData(PackNum=228, Marker=0, O1=0.04605335812888921, O2=0.08565681996995923, T3=0.06739241351357796, T4=0.06725546575113846)]
[BrainBitSignalData(PackNum=229, Marker=0, O1=-0.05144505638604773, O2=0.4, T3=-0.04946980425815988, T4=0.4), BrainBitSignalData(PackNum=229, Marker=0, O1=-0.03894542593519777, O2=0.38749998807905967, T3=-0.03697017380730992, T4=0.38749998807905967)]
[BrainBitSignalData(PackNum=230, Marker=0, O1=0.05942846243711704, O2=0.08720597000691414, T3=0.07753799203681186, T4=0.06400839234198794), BrainBitSignalData(PackNum=230, Marker=0, O1=0.046928450516176716, O2=0.09970560045776411, T3=0.06503798011587154, T4=0.0765080227928379)]
[BrainBitSignalData(PackNum=231, Marker=0, O1=-0.05117192380134945, O2=0.4, T3=-0.047363326419187946, T4=0.4), BrainBitSignalData(PackNum=231, Marker=0, O1=-0.03867229335049949, O2=0.39800910759840735, T3=-0.034863695968337986, T4=0.38749998807905967)]
[BrainBitSignalData(PackNum=232, Marker=0, O1=0.05649228715161052, O2=0.1153908876332165, T3=0.07149092816441362, T4=0.08488014686598479), BrainBitSignalData(PackNum=232, Marker=0, O1=0.043992275230670196, O2=0.12789051808406648, T3=0.05899091624347329, T4=0.09737977731683475)]
[BrainBitSignalData(PackNum=233, Marker=0, O1=-0.047760436783253465, O2=0.4, T3=-0.04061245023007415, T4=0.3850250101327993), BrainBitSignalData(PackNum=233, Marker=0, O1=-0.0352608063324035, O2=0.4, T3=-0.028112819779224186, T4=0.37252499821185897)]
[BrainBitSignalData(PackNum=234, Marker=0, O1=0.05009770402689364, O2=0.15530410318765944, T3=0.06199575614524474, T4=0.11553699067782466), BrainBitSignalData(PackNum=234, Marker=0, O1=0.03759769210595332, O2=0.1428040912667191, T3=0.06126485945211359, T4=0.10303697875688435)]
[BrainBitSignalData(PackNum=235, Marker=0, O1=-0.0416134277471807, O2=0.4, T3=-0.030593519776839998, T4=0.3556247287986076), BrainBitSignalData(PackNum=235, Marker=0, O1=-0.03695911117468946, O2=0.4, T3=-0.03728755692249005, T4=0.36812435924945763)]
[BrainBitSignalData(PackNum=236, Marker=0, O1=0.04047473952745392, O2=0.2032812149822378, T3=0.049401521111985314, T4=0.15342727034308468), BrainBitSignalData(PackNum=236, Marker=0, O1=0.04493908399494552, O2=0.19078120306129748, T3=0.06190115156283528, T4=0.14092725842214435)]
[BrainBitSignalData(PackNum=237, Marker=0, O1=-0.03262675535846268, O2=0.37583310683546717, T3=-0.017317597692105953, T4=0.3176135231147033), BrainBitSignalData(PackNum=237, Marker=0, O1=-0.04482922060892163, O2=0.3883327372863172, T3=-0.02981760961304628, T4=0.33011315356555326)]
[BrainBitSignalData(PackNum=238, Marker=0, O1=0.028358486517416494, O2=0.2545710130415087, T3=0.03455089049424219, T4=0.1953824952912286), BrainBitSignalData(PackNum=238, Marker=0, O1=0.04085811696826646, O2=0.2420710011205684, T3=0.04705052094509215, T4=0.18288248337028826)]
[BrainBitSignalData(PackNum=239, Marker=0, O1=-0.021019764919056817, O2=0.3274413370526667, T3=-0.0015460982762320293, T4=0.27377040268936415), BrainBitSignalData(PackNum=239, Marker=0, O1=-0.03351977683999714, O2=0.3399409675035167, T3=-0.014046110197172354, T4=0.2862700331402141)]
[BrainBitSignalData(PackNum=240, Marker=0, O1=0.01471597167584579, O2=0.3066645685811697, T3=0.018564623417495173, T4=0.23979972820256062), BrainBitSignalData(PackNum=240, Marker=0, O1=0.027215602126695753, O2=0.2941645566602294, T3=0.031064253868345135, T4=0.2272997162816203)]
[BrainBitSignalData(PackNum=241, Marker=0, O1=-0.0075538707293231295, O2=0.2740751972915624, T3=0.015535369429940634, T4=0.2271551391173736), BrainBitSignalData(PackNum=241, Marker=0, O1=-0.020053882650263453, O2=0.28657482774241233, T3=0.00303535750900031, T4=0.23965476956822354)]
[BrainBitSignalData(PackNum=242, Marker=0, O1=0.0015373244641537324, O2=0.3546588465298143, T3=0.0036716496197220037, T4=0.28338344896645445), BrainBitSignalData(PackNum=242, Marker=0, O1=0.014036954915003695, O2=0.342158834608874, T3=0.016171280070571968, T4=0.27088343704551415)]
[BrainBitSignalData(PackNum=243, Marker=0, O1=0.006978613833059152, O2=0.21971418353479724, T3=0.03284381183987793, T4=0.18076608730896693), BrainBitSignalData(PackNum=243, Marker=0, O1=-0.005521398087881172, O2=0.2322138139856472, T3=0.020343799918937606, T4=0.1932657177598169)]
[BrainBitSignalData(PackNum=244, Marker=0, O1=-0.012451565219464512, O2=0.39746246095892046, T3=-0.011738979090670672, T4=0.32398216627327564), BrainBitSignalData(PackNum=244, Marker=0, O1=4.806523138545169e-05, O2=0.3849624490379801, T3=0.000760651360179291, T4=0.31148215435233534)]
[BrainBitSignalData(PackNum=245, Marker=0, O1=0.02144624848008011, O2=0.16841027108218296, T3=0.04895710845671507, T4=0.13769963998760223), BrainBitSignalData(PackNum=245, Marker=0, O1=0.008946236559139785, O2=0.18090990153303294, T3=0.036457096535774745, T4=0.1501992704384522)]
[BrainBitSignalData(PackNum=246, Marker=0, O1=-0.025574136327873545, O2=0.4, T3=-0.025759530791788856, T4=0.3592307655627876), BrainBitSignalData(PackNum=246, Marker=0, O1=-0.01307450587702358, O2=0.38749998807905967, T3=-0.013259900340938893, T4=0.3467307536418473)]
[BrainBitSignalData(PackNum=247, Marker=0, O1=0.03487246978041628, O2=0.12471630546217485, T3=0.06225134110578642, T4=0.10103082755167728), BrainBitSignalData(PackNum=247, Marker=0, O1=0.022372457859475958, O2=0.13721593591302483, T3=0.0497513291848461, T4=0.11353045800252724)]
[BrainBitSignalData(PackNum=248, Marker=0, O1=-0.03645976682640727, O2=0.4, T3=-0.03690074625086427, T4=0.3870433683808979), BrainBitSignalData(PackNum=248, Marker=0, O1=-0.023960136375557304, O2=0.38749998807905967, T3=-0.024401115800014306, T4=0.37454335645995757)]
[BrainBitSignalData(PackNum=249, Marker=0, O1=0.04537586724840856, O2=0.09255723243449443, T3=0.0712414467253177, T4=0.07377250077486112), BrainBitSignalData(PackNum=249, Marker=0, O1=0.03287585532746823, O2=0.1050568628853444, T3=0.05874143480437737, T4=0.08627213122571109)]
[BrainBitSignalData(PackNum=250, Marker=0, O1=-0.04453892187015712, O2=0.4, T3=-0.04477619626636149, T4=0.4), BrainBitSignalData(PackNum=250, Marker=0, O1=-0.032039291419307156, O2=0.38749998807905967, T3=-0.032276565815511526, T4=0.38749998807905967)]
[BrainBitSignalData(PackNum=251, Marker=0, O1=0.052564289631166106, O2=0.07482230646353384, T3=0.07684943852371075, T4=0.05793805879407768), BrainBitSignalData(PackNum=251, Marker=0, O1=0.04006427771022578, O2=0.08732193691438381, T3=0.06434942660277043, T4=0.07043768924492765)]
[BrainBitSignalData(PackNum=252, Marker=0, O1=-0.04966855017523782, O2=0.4, T3=-0.04906353861192571, T4=0.4), BrainBitSignalData(PackNum=252, Marker=0, O1=-0.037168919724387864, O2=0.38749998807905967, T3=-0.03656390816107575, T4=0.38749998807905967)]
[BrainBitSignalData(PackNum=253, Marker=0, O1=0.05694165891805546, O2=0.07403457072693895, T3=0.07861106740099659, T4=0.055634742388479604), BrainBitSignalData(PackNum=253, Marker=0, O1=0.044441646997115135, O2=0.0865342011777889, T3=0.06611105548005627, T4=0.06813437283932956)]
[BrainBitSignalData(PackNum=254, Marker=0, O1=-0.05188450993014329, O2=0.4, T3=-0.04989171017809885, T4=0.4), BrainBitSignalData(PackNum=254, Marker=0, O1=-0.039384879479293325, O2=0.38749998807905967, T3=-0.03739207972724889, T4=0.38749998807905967)]
[BrainBitSignalData(PackNum=255, Marker=0, O1=0.05811506091600505, O2=0.08736504303459457, T3=0.07670447988937368, T4=0.06414266981379492), BrainBitSignalData(PackNum=255, Marker=0, O1=0.04561504899506473, O2=0.09986467348544453, T3=0.06420446796843335, T4=0.07664230026464487)]
[BrainBitSignalData(PackNum=256, Marker=0, O1=-0.05129132393963236, O2=0.4, T3=-0.047173735784278664, T4=0.4), BrainBitSignalData(PackNum=256, Marker=0, O1=-0.0387916934887824, O2=0.3978157022625945, T3=-0.034674105333428705, T4=0.38749998807905967)]
[BrainBitSignalData(PackNum=257, Marker=0, O1=0.05579381541616003, O2=0.11502810957728346, T3=0.07108733280881196, T4=0.08430756026035334), BrainBitSignalData(PackNum=257, Marker=0, O1=0.043293803495219704, O2=0.1275277400281334, T3=0.058587320887871636, T4=0.0968071907112033)]
[BrainBitSignalData(PackNum=258, Marker=0, O1=-0.047768447655151036, O2=0.4, T3=-0.04068111484633908, T4=0.3844734043821377), BrainBitSignalData(PackNum=258, Marker=0, O1=-0.03526881720430108, O2=0.4, T3=-0.028181484395489117, T4=0.37197339246119737)]
[BrainBitSignalData(PackNum=259, Marker=0, O1=0.050053072026321435, O2=0.1548646496435639, T3=0.062098371599551776, T4=0.1149159573707174), BrainBitSignalData(PackNum=259, Marker=0, O1=0.03755306010538111, O2=0.14236463772262356, T3=0.061723767970817536, T4=0.10241594544977708)]
[BrainBitSignalData(PackNum=260, Marker=0, O1=-0.041389123334048594, O2=0.4, T3=-0.030451612903225806, T4=0.3544761223565315), BrainBitSignalData(PackNum=260, Marker=0, O1=-0.035986743914359964, O2=0.4, T3=-0.03630679732017262, T4=0.3669757528073815)]
[BrainBitSignalData(PackNum=261, Marker=0, O1=0.04165767827766254, O2=0.20259113558877526, T3=0.050661135350356434, T4=0.15287108695133872), BrainBitSignalData(PackNum=261, Marker=0, O1=0.045093197911451256, O2=0.19009112366783493, T3=0.0631607658012064, T4=0.1403710750303984)]
[BrainBitSignalData(PackNum=262, Marker=0, O1=-0.03229983549102353, O2=0.37538487947929333, T3=-0.017002884867558354, T4=0.3169257325417829), BrainBitSignalData(PackNum=262, Marker=0, O1=-0.044039196051784565, O2=0.3878845099301433, T3=-0.029502896788498677, T4=0.32942536299263286)]
[BrainBitSignalData(PackNum=263, Marker=0, O1=0.029449872445938538, O2=0.25453362897265336, T3=0.035660205517011184, T4=0.19529666452089742), BrainBitSignalData(PackNum=263, Marker=0, O1=0.0419495028967885, O2=0.24203361705171306, T3=0.04815983596786114, T4=0.1827966525999571)]
[BrainBitSignalData(PackNum=264, Marker=0, O1=-0.020514698519419214, O2=0.3270297308251675, T3=-0.0009613046277090337, T4=0.27338778818873233), BrainBitSignalData(PackNum=264, Marker=0, O1=-0.033014710440359536, O2=0.33952936127601746, T3=-0.013461316548649358, T4=0.2858874186395823)]
[BrainBitSignalData(PackNum=265, Marker=0, O1=0.015935531554729036, O2=0.3067092005817419, T3=0.019592685311017332, T4=0.2398115537753618), BrainBitSignalData(PackNum=265, Marker=0, O1=0.028435162005579002, O2=0.2942091886608016, T3=0.032092315761867295, T4=0.22731154185442148)]
